timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
80325555,80218599,2424842,-0.0033130362,0.0082790665,0.0014601187,0.15,2.0036862e-07,1.9961702e-07,9.277223e-07,2424842,-0.0035004362,0.0023702278,-0.024854101,0.4,0.0061135907,0.006108438,2.2429695e-05,8944899,-0.043879498,-0.01645198,0.020629754,0.5,0.0011721419,0.0007971765,0.001250287,1,1,1,0,1,0
81332009,81226441,2424842,-0.0033130401,0.0083100535,0.0014597505,0.15,2.0134465e-07,2.0037938e-07,9.382364e-07,2424842,-0.0034367521,0.0023770977,-0.024829073,0.4,0.0061136466,0.006108487,2.2184562e-05,8944899,-0.043916952,-0.01650327,0.020631423,0.5,0.0011720243,0.0007964784,0.001250261,1,1,1,0,1,0
82339947,82234321,2424842,-0.0033070638,0.008325309,0.0014591835,0.15,2.022886e-07,2.0114518e-07,9.4876793e-07,2424842,-0.0034042823,0.002358435,-0.024888419,0.4,0.0061137048,0.006108544,2.1952017e-05,8944899,-0.04391931,-0.01647081,0.020684194,0.5,0.0011719187,0.0007959767,0.0012502038,1,1,1,0,1,0
83348432,83242019,2424842,-0.0033070045,0.008340729,0.0014585998,0.15,2.011765e-07,1.9980818e-07,9.592968e-07,2424842,-0.0033982438,0.0023357472,-0.025039611,0.4,0.00611377,0.0061086086,2.1672487e-05,8944899,-0.04393027,-0.016393656,0.020764269,0.5,0.0011718253,0.00079551426,0.0012501694,1,1,1,0,1,0
84355507,84249859,2424842,-0.0033108871,0.008355093,0.0014583312,0.15,2.0180559e-07,2.0034142e-07,9.698551e-07,2424842,-0.003383175,0.0023274142,-0.025097957,0.4,0.006113836,0.0061086803,2.1454269e-05,8944899,-0.04395035,-0.016348591,0.020840252,0.5,0.0011717477,0.0007952314,0.0012501262,1,1,1,0,1,0
85363130,85257685,2424842,-0.0033226311,0.008377468,0.0014580627,0.15,2.0234681e-07,2.0084839e-07,9.804226e-07,2424842,-0.0033500597,0.0023389652,-0.025113225,0.4,0.006113892,0.0061087515,2.1243764e-05,8944899,-0.04393405,-0.016257409,0.020914324,0.5,0.0011716267,0.00079498556,0.0012500705,1,1,1,0,1,0
85825243,85719513,2424842,-0.0033304002,0.0083769765,0.0014586652,0.15,2.0314722e-07,2.016065e-07,9.852405e-07,2424842,-0.0033718639,0.0023618792,-0.02514828,0.4,0.0061138584,0.0061087506,2.116514e-05,8944899,-0.043448314,-0.01560309,0.02159907,0.5,0.0011701708,0.0007940549,0.0012476653,1,0,1,0,1,0
86172771,86065976,2424842,-0.0033427028,0.008369563,0.0014596332,0.15,2.0284058e-07,2.0127665e-07,9.888271e-07,2424842,-0.0033648657,0.0022985537,-0.02510246,0.4,0.0061138174,0.006108727,2.108201e-05,8944899,-0.04175529,-0.012837765,0.021995598,0.5,0.0011689194,0.00079006754,0.0012397821,1,0,1,0,1,0
86234886,86128963,2424842,-0.0033427041,0.008369565,0.0014596332,0.15,2.0350183e-07,2.019379e-07,9.894882e-07,2424842,-0.00335758,0.0023007928,-0.025077105,0.4,0.006113823,0.0061087324,2.1085581e-05,8944899,-0.040814023,-0.0124085015,0.020898018,0.5,0.0011679494,0.0007898595,0.0012385953,1,0,1,0,1,0
86308366,86202412,2424842,-0.0033427055,0.008369567,0.0014596332,0.15,2.0427252e-07,2.0270859e-07,9.902587e-07,2424842,-0.0033521713,0.0023023512,-0.02505873,0.4,0.0061138296,0.006108739,2.1087511e-05,8944899,-0.0418338,-0.013044947,0.022115937,0.5,0.001165749,0.00078937865,0.0012358384,1,0,1,0,1,0
86371236,86265426,2424842,-0.0033506472,0.008357121,0.0014631785,0.15,2.0307735e-07,2.0133615e-07,9.907549e-07,2424842,-0.0033824947,0.002240072,-0.025073232,0.4,0.0061137932,0.0061086975,2.1042064e-05,8944899,-0.041202467,-0.011662002,0.022074632,0.5,0.0011651767,0.000787032,0.0012336365,1,0,1,0,1,0
86444880,86338870,2424842,-0.0033506497,0.0083571235,0.0014631784,0.15,2.0384796e-07,2.0210676e-07,9.915253e-07,2424842,-0.0033745477,0.0022421537,-0.025046451,0.4,0.0061137998,0.006108704,2.1046628e-05,8944899,-0.040962912,-0.012466594,0.020556673,0.5,0.0011646362,0.0007842901,0.0012273594,1,0,1,0,1,0
86581203,86475370,2424842,-0.0033644785,0.00835596,0.0014681332,0.15,2.0342345e-07,2.0143736e-07,9.926744e-07,2424842,-0.0034720926,0.0023146474,-0.025053153,0.4,0.006113646,0.0061085443,2.100272e-05,8944899,-0.03972439,-0.012383572,0.020810364,0.5,0.0011607634,0.00077990774,0.0012223664,1,0,1,0,1,0
86654938,86548864,2424842,-0.0033644845,0.008355966,0.0014681328,0.15,2.0419509e-07,2.02209e-07,9.93446e-07,2424842,-0.003459554,0.002318533,-0.025011068,0.4,0.0061136526,0.006108551,2.1004858e-05,8944899,-0.03907188,-0.012333913,0.019476738,0.5,0.001159585,0.0007776159,0.0012187592,1,0,1,0,1,0
86717763,86611810,2424842,-0.0033644866,0.008355968,0.0014681327,0.15,2.0485545e-07,2.0286936e-07,9.941061e-07,2424842,-0.0034562289,0.0023198328,-0.02500011,0.4,0.0061136577,0.0061085564,2.1008269e-05,8944899,-0.040181484,-0.011392635,0.019735599,0.5,0.0011584142,0.00077677186,0.0012175331,1,0,1,0,1,0
86927724,86821848,2424842,-0.0033717067,0.008340573,0.0014755809,0.15,2.05219e-07,2.0298458e-07,9.958875e-07,2424842,-0.0035771234,0.0021611983,-0.024992375,0.4,0.0061134347,0.006108262,2.0969364e-05,8944899,-0.04032834,-0.009716778,0.020005522,0.5,0.0011523602,0.0007676961,0.0012095855,1,0,1,0,1,0
86990710,86884749,2424842,-0.003378919,0.008335871,0.0014794325,0.15,2.0403758e-07,2.015379e-07,9.96007e-07,2424842,-0.0037407137,0.0020977654,-0.025056578,0.4,0.0061128587,0.0061075594,2.0924026e-05,8944899,-0.039005984,-0.008454716,0.021069946,0.5,0.0011484122,0.00076199,0.0012084745,1,0,1,0,1,0
87064212,86958320,2424842,-0.0033789247,0.008335875,0.0014794318,0.15,2.0481083e-07,2.0231116e-07,9.967802e-07,2424842,-0.0037343302,0.0021021783,-0.025035564,0.4,0.006112865,0.006107566,2.0926174e-05,8944899,-0.040246543,-0.00748714,0.02242188,0.5,0.0011455464,0.0007583062,0.0012046329,1,0,1,0,1,0
87127091,87021267,2424842,-0.0033789247,0.008335875,0.0014794315,0.15,2.0547124e-07,2.0297156e-07,9.974405e-07,2424842,-0.0037343272,0.0021021655,-0.025035564,0.4,0.0061128708,0.0061075715,2.092958e-05,8944899,-0.040995546,-0.0062534246,0.0220619,0.5,0.0011436086,0.0007564153,0.0012034345,1,0,1,0,1,0
87200895,87094743,2424842,-0.0033905027,0.008326332,0.0014831958,0.15,2.0433508e-07,2.0169983e-07,9.980805e-07,2424842,-0.0040303837,0.0019182538,-0.025058763,0.4,0.006111863,0.0061064223,2.0885405e-05,8944899,-0.04039732,-0.0052546836,0.021478765,0.5,0.0011416809,0.0007537378,0.001202768,1,0,1,0,1,0
87337902,87231204,2424842,-0.0033905099,0.008326338,0.0014831945,0.15,2.0576755e-07,2.031323e-07,9.995127e-07,2424842,-0.0040230486,0.0019248025,-0.025034444,0.4,0.0061118747,0.0061064344,2.0890977e-05,8944899,-0.040204335,-0.003958176,0.022423433,0.5,0.0011398795,0.0007515414,0.0012008209,1,0,1,0,1,0
87410513,87304731,2424842,-0.0033939972,0.008337228,0.0014800202,0.15,2.0451799e-07,2.0181568e-07,1.0001071e-06,2424842,-0.0039540706,0.0022292577,-0.025100732,0.4,0.00611013,0.0061045904,2.0846675e-05,8944899,-0.039741576,-0.0015264163,0.023215415,0.5,0.0011388824,0.0007481693,0.0011981874,1,0,1,0,1,0
87473710,87367732,2424842,-0.0033940035,0.008337232,0.0014800195,0.15,2.0517953e-07,2.0247722e-07,1.0007685e-06,2424842,-0.0039470517,0.0022363246,-0.02507767,0.4,0.0061101355,0.0061045955,2.0847836e-05,8944899,-0.03890138,-0.0015434755,0.024050267,0.5,0.0011376453,0.0007473984,0.0011950824,1,0,1,0,1,0
87547066,87441159,2424842,-0.0033940093,0.008337238,0.0014800188,0.15,2.0594977e-07,2.0324747e-07,1.0015386e-06,2424842,-0.003939908,0.0022438942,-0.025054669,0.4,0.0061101415,0.0061046015,2.085225e-05,8944899,-0.03674531,-0.0001990279,0.02552477,0.5,0.0011357752,0.00074670964,0.0011932179,1,0,1,0,1,0
87613950,87504196,2424842,-0.0033889525,0.008348013,0.0014798063,0.15,2.0443917e-07,2.0184022e-07,1.0021282e-06,2424842,-0.0036853722,0.0025591643,-0.025113259,0.4,0.0061082244,0.006102626,2.0807029e-05,8944899,-0.035797417,0.00095906586,0.02621748,0.5,0.0011348777,0.0007449272,0.0011920065,1,0,1,0,1,0
87683503,87577661,2424842,-0.00338896,0.00834802,0.0014798054,0.15,2.0521021e-07,2.0261126e-07,1.0028991e-06,2424842,-0.0036749353,0.0025702987,-0.025080975,0.4,0.00610823,0.006102632,2.0809175e-05,8944899,-0.034643773,0.0007796204,0.027329557,0.5,0.0011332004,0.0007440013,0.0011874009,1,0,1,0,1,0
87746525,87640701,2424842,-0.00338896,0.00834802,0.001479805,0.15,2.0587258e-07,2.0327363e-07,1.0035615e-06,2424842,-0.0036749307,0.002570275,-0.025080975,0.4,0.006108235,0.006102637,2.0812611e-05,8944899,-0.03208381,0.0023353512,0.028808462,0.5,0.0011310728,0.00074323174,0.0011851299,1,0,1,0,1,0
87883128,87777073,2424842,-0.0033726203,0.008359103,0.0014837113,0.15,2.0507733e-07,2.026412e-07,1.0048759e-06,2424842,-0.0030383284,0.0029136098,-0.025085755,0.4,0.0061061503,0.006100556,2.0770307e-05,8944899,-0.027166687,0.003588232,0.031370282,0.5,0.001123295,0.0007412475,0.0011772313,1,0,1,0,1,0
87956385,87850608,2424842,-0.0033603208,0.008358307,0.0014874488,0.15,2.0364556e-07,2.0140897e-07,1.0054054e-06,2424842,-0.0026660084,0.0029152876,-0.025109248,0.4,0.006104289,0.006098683,2.072804e-05,8944899,-0.023032187,0.004192501,0.033065304,0.5,0.0011175025,0.0007386941,0.0011721557,1,0,1,0,1,0
88030047,87924125,2424842,-0.0033603215,0.008358307,0.0014874483,0.15,2.0441769e-07,2.021811e-07,1.0061774e-06,2424842,-0.0026646515,0.0029165705,-0.025105853,0.4,0.0061042947,0.006098688,2.0730367e-05,8944899,-0.019871412,0.0035139516,0.033622816,0.5,0.001112865,0.0007378529,0.001167591,1,0,1,0,1,0
88092999,87987119,2424842,-0.0033603234,0.008358308,0.001487448,0.15,2.0507905e-07,2.0284246e-07,1.0068387e-06,2424842,-0.0026592202,0.0029208905,-0.025094695,0.4,0.0061043,0.006098693,2.0733909e-05,8944899,-0.017752243,0.0047577345,0.035881236,0.5,0.0011083535,0.00073663174,0.0011638539,1,0,1,0,1,0
88166418,88060571,2424842,-0.0033606766,0.008351866,0.0014859361,0.15,2.0388462e-07,2.0160141e-07,1.0074003e-06,2424842,-0.002821067,0.0027595528,-0.025143385,0.4,0.006102349,0.0060971985,2.0693931e-05,8944899,-0.014318084,0.004952734,0.037689336,0.5,0.0011007963,0.0007340647,0.0011549405,1,0,1,0,1,0
88229606,88123567,2424842,-0.003360677,0.008351866,0.001485936,0.15,2.0454607e-07,2.0226285e-07,1.0080616e-06,2424842,-0.0028190261,0.0027609374,-0.025139706,0.4,0.0061023533,0.0060972027,2.06953e-05,8944899,-0.008628313,0.00596713,0.04004273,0.5,0.0010914339,0.0007323834,0.0011470537,1,0,1,0,1,0
88302799,88197068,2424842,-0.0033606777,0.008351866,0.0014859361,0.15,2.0531785e-07,2.0303463e-07,1.0088332e-06,2424842,-0.0028149448,0.0027629253,-0.025134018,0.4,0.0061023585,0.0060972082,2.0699836e-05,8944899,-0.0052664755,0.0069785714,0.042515486,0.5,0.0010818187,0.0007297837,0.0011386782,1,0,1,0,1,0
88366030,88260000,2424842,-0.003352629,0.00836845,0.0014892969,0.15,2.0377125e-07,2.016564e-07,1.0093629e-06,2424842,-0.0023419538,0.0031202696,-0.02515663,0.4,0.006100351,0.006096086,2.0659816e-05,8944899,-0.0034151846,0.009321989,0.04469245,0.5,0.0010749724,0.0007254595,0.0011342713,1,0,1,0,1,0
88440428,88333473,2424842,-0.0033526316,0.00836845,0.001489297,0.15,2.0454245e-07,2.024276e-07,1.0101337e-06,2424842,-0.002323068,0.0031278152,-0.025133764,0.4,0.0061003543,0.006096091,2.0662217e-05,8944899,-0.004017032,0.011590554,0.049385406,0.5,0.0010635968,0.00072148134,0.001122857,1,0,1,0,1,0
88506337,88396492,2424842,-0.0033526332,0.008368449,0.0014892976,0.15,2.0520436e-07,2.0308951e-07,1.0107954e-06,2424842,-0.002323068,0.0031278152,-0.025133764,0.4,0.006100357,0.006096094,2.0665193e-05,8944899,-0.0028739483,0.0137263825,0.051867783,0.5,0.0010565936,0.0007178193,0.0011162085,1,0,1,0,1,0
88554827,88448991,2424842,-0.0032603445,0.008321818,0.0015853165,0.15,2.0273347e-07,2.0129458e-07,1.0087266e-06,2424842,-0.0030096318,-0.0015142105,-0.025055945,0.4,0.0060908087,0.00608976,2.062256e-05,8944899,-0.0002829305,0.0060450123,0.05173096,0.5,0.0010546577,0.0007011765,0.0011161687,1,0,1,0,1,0
88575734,88469959,2424842,-0.0032603445,0.008321818,0.001585317,0.15,2.029533e-07,2.0151441e-07,1.0089462e-06,2424842,-0.0030096376,-0.0015141921,-0.025055945,0.4,0.0060908105,0.0060897614,2.0624537e-05,8944899,-0.0033650175,0.008371044,0.053349014,0.5,0.0010452297,0.0006984799,0.001112325,1,0,1,0,1,0
88638818,88532997,2424842,-0.0032603454,0.008321817,0.0015853178,0.15,2.0361561e-07,2.0217672e-07,1.0096085e-06,2424842,-0.0030025048,-0.001512048,-0.025049023,0.4,0.006090809,0.0060897623,2.0623313e-05,8944899,-0.007351686,0.010909588,0.053625386,0.5,0.0010387648,0.0006962648,0.0011110202,1,0,1,0,1,0
88712217,88606407,2424842,-0.0032603457,0.008321816,0.0015853186,0.15,2.0438549e-07,2.029466e-07,1.010378e-06,2424842,-0.0030005865,-0.0015114611,-0.025047354,0.4,0.0060908124,0.006089768,2.0627876e-05,8944899,-0.012662916,0.012701235,0.05315268,0.5,0.0010327421,0.0006943916,0.0011095761,1,0,1,0,1,0
88743724,88637901,2424842,-0.0032063401,0.008256986,0.0016544765,0.15,2.0148549e-07,2.006953e-07,1.0074797e-06,2424842,-0.009614503,-0.007293318,-0.02504121,0.4,0.0060555968,0.0060634506,2.0579831e-05,8944899,-0.010829536,0.0071545336,0.05282246,0.5,0.0010305936,0.0006748297,0.001109509,1,0,1,0,1,0
88785919,88679937,2424842,-0.0032063401,0.008256986,0.0016544772,0.15,2.0192726e-07,2.0113707e-07,1.0079214e-06,2424842,-0.009614503,-0.007293318,-0.02504121,0.4,0.0060555986,0.0060634525,2.0581823e-05,8944899,-0.01828664,0.0078366455,0.052037813,0.5,0.001021625,0.00067351485,0.0011081735,1,0,1,0,1,0
88848686,88742996,2424842,-0.0032063415,0.008256982,0.0016544783,0.15,2.0259002e-07,2.0179982e-07,1.0085838e-06,2424842,-0.009608023,-0.0072913766,-0.02503611,0.4,0.0060555968,0.006063454,2.0581518e-05,8944899,-0.024077244,0.007855742,0.050179966,0.5,0.0010149,0.00067233766,0.0011068169,1,0,1,0,1,0
88922344,88816383,2424842,-0.003206342,0.008256981,0.0016544791,0.15,2.033594e-07,2.0256921e-07,1.009353e-06,2424842,-0.00960648,-0.007290879,-0.025034945,0.4,0.006055599,0.0060634594,2.0586074e-05,8944899,-0.028505431,0.007182302,0.04741574,0.5,0.0010098591,0.0006710273,0.0011046412,1,0,1,0,1,0
88985249,88879390,2424842,-0.0032014602,0.008253317,0.0016594558,0.15,2.008204e-07,2.00432e-07,1.0076366e-06,2424842,-0.00961124,-0.007965832,-0.0249962,0.4,0.005981503,0.006006942,2.0531492e-05,8944899,-0.03387642,0.0046112845,0.043682333,0.5,0.0010031002,0.00065510697,0.001101216,1,0,1,0,1,0
89058675,88952883,2424842,-0.0032014602,0.008253317,0.0016594558,0.15,2.01592e-07,2.012036e-07,1.0084083e-06,2424842,-0.00961124,-0.007965832,-0.0249962,0.4,0.005981505,0.006006948,2.0536165e-05,8944899,0.012276463,-0.10422394,0.0442217,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
89121603,89015854,2424842,-0.003201178,0.008253091,0.00166972,0.15,2.0225261e-07,2.0186432e-07,1.0086684e-06,2424842,-0.009780657,-0.007662984,-0.024990875,0.4,0.0059813927,0.0060066064,2.053972e-05,8944899,-0.02861924,-0.04989425,0.025862392,0.5,0.0016730282,0.0017382238,0.0016673801,1,0,1,0,1,0
89153139,89047349,2424842,-0.003201916,0.008269347,0.0016732332,0.15,1.9967557e-07,1.9946286e-07,1.0075411e-06,2424842,-0.006121012,-0.0071773552,-0.024965106,0.4,0.0058904365,0.005937571,2.04821e-05,8944899,-0.028649379,-0.050010044,0.025923228,0.5,0.0016724817,0.0017366284,0.0016673497,1,0,1,0,1,0
89195254,89089331,2424842,-0.0032019054,0.008268998,0.0016866403,0.15,2.0011619e-07,1.9990316e-07,1.0074978e-06,2424842,-0.0063621416,-0.0067325593,-0.024960194,0.4,0.0058902786,0.0059370417,2.0483803e-05,8944899,-0.046182048,-0.031453148,0.01729359,0.5,0.001504802,0.0015643621,0.0015006439,1,0,1,0,1,0
89258165,89152351,2424842,-0.003201898,0.008268669,0.001699728,0.15,2.0077812e-07,2.0056477e-07,1.0076725e-06,2424842,-0.006583995,-0.006299174,-0.024955582,0.4,0.0058901384,0.0059365127,2.0487449e-05,8944899,-0.052432604,-0.023918245,0.015388789,0.5,0.0014275603,0.0014772501,0.0014291191,1,0,1,0,1,0
89331682,89225811,2424842,-0.0032018921,0.008268351,0.0017125607,0.15,2.0154901e-07,2.0133537e-07,1.007967e-06,2424842,-0.006795213,-0.0058758818,-0.024951065,0.4,0.0058900095,0.0059360005,2.0491998e-05,8944899,-0.06335648,-0.020949336,0.01193689,0.5,0.0013787225,0.0014219775,0.0013886949,1,0,1,0,1,0
89342247,89236287,2424842,-0.003187543,0.008311637,0.0017302154,0.15,1.9909707e-07,1.9895452e-07,1.007412e-06,2424842,0.0010163299,-0.0075300485,-0.02514035,0.4,0.0058075506,0.005872074,2.043451e-05,8944899,-0.06289773,-0.021706289,0.0120816985,0.5,0.001377494,0.0014207398,0.0013886502,1,0,1,0,1,0
89394893,89288803,2424842,-0.003187747,0.00831129,0.0017417916,0.15,1.9964853e-07,1.9950572e-07,1.007525e-06,2424842,0.0008189425,-0.007111148,-0.025136119,0.4,0.005807421,0.0058715036,2.0437237e-05,8944899,-0.06810317,-0.01945598,0.009997839,0.5,0.0013413518,0.0013799281,0.0013632091,1,0,1,0,1,0
89468167,89362319,2424842,-0.0031879386,0.008310969,0.0017525656,0.15,2.004205e-07,2.0027747e-07,1.0079034e-06,2424842,0.00063841033,-0.006721625,-0.025132224,0.4,0.00580731,0.005870995,2.044188e-05,8944899,-0.075265184,-0.012722807,0.008210882,0.5,0.0013127226,0.0013486822,0.0013448702,1,0,1,0,1,0
89541896,89435790,2424842,-0.0031881216,0.008310675,0.0017625408,0.15,2.0119151e-07,2.0104827e-07,1.0083023e-06,2424842,0.00047583782,-0.006358512,-0.025128668,0.4,0.0058072093,0.0058705076,2.0446438e-05,8944899,-0.08209359,-0.010172268,0.0059776315,0.5,0.0012847048,0.0013212364,0.0013224668,1,0,1,0,1,0
89605620,89498752,2424842,-0.0031964756,0.008308987,0.0017686302,0.15,1.996278e-07,1.9955445e-07,1.0075058e-06,2424842,-0.00020918001,-0.0052071973,-0.025213832,0.4,0.005761323,0.005835862,2.0398067e-05,8944899,-0.08447726,-0.009888915,-0.0005017311,0.5,0.001260947,0.001296647,0.001307694,1,0,1,0,1,0
89678980,89572216,2424842,-0.0031967545,0.008308583,0.001777178,0.15,2.0039846e-07,2.0032473e-07,1.0079553e-06,2424842,-0.00035700412,-0.0048739216,-0.025205877,0.4,0.005761212,0.005835387,2.0402716e-05,8944899,-0.0898054,-0.008704107,0.00022281954,0.5,0.0012441673,0.0012770582,0.0012983826,1,0,1,0,1,0
89741025,89635197,2424842,-0.0031970122,0.0083082225,0.0017849775,0.15,2.0105927e-07,2.0098523e-07,1.0083228e-06,2424842,-0.0004970642,-0.004570183,-0.025202854,0.4,0.0057611135,0.005834946,2.0406307e-05,8944899,-0.09319319,-0.009327169,-0.0003837658,0.5,0.0012286936,0.0012585182,0.0012883736,1,0,1,0,1,0
89814705,89708749,2424842,-0.0032049962,0.008300481,0.0017864244,0.15,1.9983231e-07,1.9989106e-07,1.0077082e-06,2424842,-0.0014945044,-0.0037910473,-0.025233313,0.4,0.00573946,0.0058178157,2.0363312e-05,8944899,-0.09659212,-0.0073475596,0.0008897015,0.5,0.0012130889,0.0012395415,0.0012810897,1,0,1,0,1,0
89881412,89771747,2424842,-0.003205245,0.008300042,0.0017930426,0.15,2.0049345e-07,2.0055147e-07,1.0081316e-06,2424842,-0.0016255081,-0.0035274269,-0.02523057,0.4,0.005739362,0.0058174417,2.0366999e-05,8944899,-0.101534724,-0.0058935913,-0.00058432895,0.5,0.0012018458,0.0012259106,0.001275726,1,0,1,0,1,0
89951506,89845178,2424842,-0.0032201956,0.008296458,0.0017977909,0.15,1.9938997e-07,1.9966932e-07,1.0072041e-06,2424842,-0.0021589345,-0.002602202,-0.025301483,0.4,0.00572958,0.0058096186,2.0326157e-05,8944899,-0.10360747,-0.003137515,-0.0020934148,0.5,0.0011866284,0.0012052845,0.0012654624,1,0,1,0,1,0
90013959,89908212,2424842,-0.0032204094,0.008295956,0.0018033683,0.15,2.000519e-07,2.0032994e-07,1.007672e-06,2424842,-0.0022774353,-0.002374951,-0.02529905,0.4,0.0057294867,0.0058093,2.0329928e-05,8944899,-0.10681402,-0.0031583717,-0.00010305391,0.5,0.0011771029,0.001191766,0.0012581404,1,0,1,0,1,0
90087541,89981640,2424842,-0.0032206133,0.008295481,0.0018086497,0.15,2.008219e-07,2.0109873e-07,1.0082609e-06,2424842,-0.0023886336,-0.0021592833,-0.025296757,0.4,0.005729401,0.0058090026,2.0334594e-05,8944899,-0.11086769,-0.0026532686,-0.003499773,0.5,0.0011691946,0.0011793857,0.0012510242,1,0,1,0,1,0
90151793,90044720,2424842,-0.0032358163,0.00830707,0.0018315915,0.15,1.9968795e-07,2.0026575e-07,1.0070805e-06,2424842,-0.0023860326,-0.0021582341,-0.025295662,0.4,0.0057293917,0.005809004,2.0336267e-05,8944899,-0.109061055,-0.0025476366,-0.007196022,0.5,0.0011556633,0.0011633597,0.0012448393,1,0,1,0,1,0
90224222,90118153,2424842,-0.0032359615,0.008306547,0.0018361391,0.15,2.0045815e-07,2.0103406e-07,1.007695e-06,2424842,-0.0024813896,-0.0019662543,-0.025291776,0.4,0.0057293107,0.0058087357,2.0341016e-05,8944899,-0.11149208,-0.0035805672,-0.009445587,0.5,0.0011448696,0.0011507254,0.0012352206,1,0,1,0,1,0
90297384,90191636,2424842,-0.0032361015,0.008306053,0.0018404723,0.15,2.0122941e-07,2.0180354e-07,1.0083195e-06,2424842,-0.0025759733,-0.0017848052,-0.02528984,0.4,0.005729234,0.0058084824,2.03457e-05,8944899,-0.11454943,-0.0041226577,-0.010786997,0.5,0.0011380533,0.0011423043,0.0012318572,1,0,1,0,1,0
90360714,90254587,2424842,-0.003236516,0.008303789,0.0018427116,0.15,2.001646e-07,2.0106047e-07,1.0066386e-06,2424842,-0.0025752028,-0.0017844602,-0.025289532,0.4,0.005729222,0.0058084824,2.0346375e-05,8944899,-0.115424365,-0.0017497584,-0.0128594,0.5,0.001125288,0.0011212282,0.0012213816,1,0,1,0,1,0
